Name,Type,calories,protein,carbohydrate,total_fat,Tags,Allergens,Swap_Group,Goal
Chickpeas curry (Safed channa curry),Lunch,408,15.2,50.0,17.1,Veg,,Veg_Lunch,Maintain
Chickpeas curry (Safed channa curry),Dinner,408,15.2,50.0,17.1,Veg,,Veg_Dinner,Maintain
Lobia curry,Breakfast,223,9.1,26.8,8.4,Veg,,Veg_Breakfast,Weight Loss
Lobia curry,Snack,223,9.1,26.8,8.4,Veg,,Veg_Snack,Weight Loss
Soyabean curry,Lunch,408,26.1,16.9,25.5,Veg,Soy,Veg_Lunch,Muscle Gain
Soyabean curry,Dinner,408,26.1,16.9,25.5,Veg,Soy,Veg_Dinner,Muscle Gain
Kidney bean curry (Rajmah curry),Breakfast,215,8.9,24.6,8.7,Veg,,Veg_Breakfast,Weight Loss
Kidney bean curry (Rajmah curry),Snack,215,8.9,24.6,8.7,Veg,,Veg_Snack,Weight Loss
Sambar,Breakfast,145,5.0,15.9,6.6,Veg,,Veg_Breakfast,Weight Loss
Sambar,Snack,145,5.0,15.9,6.6,Veg,,Veg_Snack,Weight Loss
Besan kadhi with pakodies,Lunch,1008,4.1,8.9,106.5,Veg,,Veg_Lunch,Maintain
Besan kadhi with pakodies,Dinner,1008,4.1,8.9,106.5,Veg,,Veg_Dinner,Maintain
Khatta channa,Lunch,506,15.8,52.8,26.4,Veg,,Veg_Lunch,Maintain
Khatta channa,Dinner,506,15.8,52.8,26.4,Veg,,Veg_Dinner,Maintain
Sprouted moong dal chat,Breakfast,97,4.1,18.0,1.0,Veg,,Veg_Breakfast,Weight Loss
Sprouted moong dal chat,Snack,97,4.1,18.0,1.0,Veg,,Veg_Snack,Weight Loss
Potato cauliflower (Aloo gobhi),Breakfast,159,2.8,9.0,12.2,Veg,,Veg_Breakfast,Maintain
Potato cauliflower (Aloo gobhi),Snack,159,2.8,9.0,12.2,Veg,,Veg_Snack,Maintain
Potato capsicum (Shimla mirch aloo),Breakfast,188,2.1,13.1,14.0,Veg,,Veg_Breakfast,Maintain
Potato capsicum (Shimla mirch aloo),Snack,188,2.1,13.1,14.0,Veg,,Veg_Snack,Maintain
Cabbage and peas (Pattagobhi aur matar),Breakfast,95,4.9,9.4,4.0,Veg,,Veg_Breakfast,Weight Loss
Cabbage and peas (Pattagobhi aur matar),Snack,95,4.9,9.4,4.0,Veg,,Veg_Snack,Weight Loss
Carrot and fenugreek leaves (Gajar methi),Breakfast,92,3.2,6.3,5.7,Veg,,Veg_Breakfast,Weight Loss
Carrot and fenugreek leaves (Gajar methi),Snack,92,3.2,6.3,5.7,Veg,,Veg_Snack,Weight Loss
Potato fenugreek (Aloo methi),Breakfast,202,3.4,12.7,15.1,Veg,,Veg_Breakfast,Maintain
Potato fenugreek (Aloo methi),Snack,202,3.4,12.7,15.1,Veg,,Veg_Snack,Maintain
Brinjal bhartha (Baingan ka bhartha),Breakfast,97,2.1,6.6,6.7,Veg,,Veg_Breakfast,Weight Loss
Brinjal bhartha (Baingan ka bhartha),Snack,97,2.1,6.6,6.7,Veg,,Veg_Snack,Weight Loss
Dry potato (Sookhe aloo),Breakfast,154,2.4,21.6,6.3,Veg,,Veg_Breakfast,Weight Loss
Dry potato (Sookhe aloo),Snack,154,2.4,21.6,6.3,Veg,,Veg_Snack,Weight Loss
Beans with coconut (Nariyal aur sem/phali; Beans thoran),Breakfast,197,3.9,6.6,17.1,Veg,Nuts,Veg_Breakfast,Maintain
Beans with coconut (Nariyal aur sem/phali; Beans thoran),Snack,197,3.9,6.6,17.1,Veg,Nuts,Veg_Snack,Maintain
Cauliflower with coconut (Nariyal ke saath phoolgobhi),Breakfast,198,4.0,6.0,17.3,Veg,Nuts,Veg_Breakfast,Maintain
Cauliflower with coconut (Nariyal ke saath phoolgobhi),Snack,198,4.0,6.0,17.3,Veg,Nuts,Veg_Snack,Maintain
Carrot and cabbage with coconut (Nariyal ke saath pattagobhi aur gajar),Breakfast,159,2.7,7.5,12.9,Veg,Nuts,Veg_Breakfast,Maintain
Carrot and cabbage with coconut (Nariyal ke saath pattagobhi aur gajar),Snack,159,2.7,7.5,12.9,Veg,Nuts,Veg_Snack,Maintain
Raw turnip with coconut ,Breakfast,198,2.7,8.7,17.2,Veg,Nuts,Veg_Breakfast,Maintain
Raw turnip with coconut ,Snack,198,2.7,8.7,17.2,Veg,Nuts,Veg_Snack,Maintain
Raw papaya with coconut (Papaya thoran),Breakfast,199,2.3,8.4,17.1,Veg,Nuts,Veg_Breakfast,Maintain
Raw papaya with coconut (Papaya thoran),Snack,199,2.3,8.4,17.1,Veg,Nuts,Veg_Snack,Maintain
Stuffed okra (Bharwa bhindi),Breakfast,141,3.1,5.8,11.5,Veg,,Veg_Breakfast,Maintain
Stuffed okra (Bharwa bhindi),Snack,141,3.1,5.8,11.5,Veg,,Veg_Snack,Maintain
Stuffed round gourd (Bharwa tinde),Breakfast,109,1.6,6.0,8.6,Veg,,Veg_Breakfast,Weight Loss
Stuffed round gourd (Bharwa tinde),Snack,109,1.6,6.0,8.6,Veg,,Veg_Snack,Weight Loss
Stuffed capsicum (Bharwa shimla mirch),Breakfast,136,2.0,12.4,8.6,Veg,,Veg_Breakfast,Weight Loss
Stuffed capsicum (Bharwa shimla mirch),Snack,136,2.0,12.4,8.6,Veg,,Veg_Snack,Weight Loss
Stuffed brinjal (Bharwa baingan),Breakfast,139,2.3,5.9,11.6,Veg,,Veg_Breakfast,Maintain
Stuffed brinjal (Bharwa baingan),Snack,139,2.3,5.9,11.6,Veg,,Veg_Snack,Maintain
Stuffed tomatoes (Bharwa tamatar),Breakfast,140,4.9,9.3,9.1,Veg,,Veg_Breakfast,Weight Loss
Stuffed tomatoes (Bharwa tamatar),Snack,140,4.9,9.3,9.1,Veg,,Veg_Snack,Weight Loss
Pea potato curry (Aloo matar),Breakfast,151,5.2,14.6,7.7,Veg,,Veg_Breakfast,Weight Loss
Pea potato curry (Aloo matar),Snack,151,5.2,14.6,7.7,Veg,,Veg_Snack,Weight Loss
Pea paneer curry (Matar paneer),Breakfast,202,9.9,13.9,11.6,Veg,Dairy,Veg_Breakfast,Maintain
Pea paneer curry (Matar paneer),Snack,202,9.9,13.9,11.6,Veg,Dairy,Veg_Snack,Maintain
Pea mushroom curry (Matar mushroom),Breakfast,139,5.8,11.1,7.7,Veg,,Veg_Breakfast,Weight Loss
Pea mushroom curry (Matar mushroom),Snack,139,5.8,11.1,7.7,Veg,,Veg_Snack,Weight Loss
Pea curry (Matar ki sabzi),Breakfast,154,6.8,13.8,7.7,Veg,,Veg_Breakfast,Weight Loss
Pea curry (Matar ki sabzi),Snack,154,6.8,13.8,7.7,Veg,,Veg_Snack,Weight Loss
Pea vadi curry,Breakfast,152,7.0,13.4,7.6,Veg,,Veg_Breakfast,Weight Loss
Pea vadi curry,Snack,152,7.0,13.4,7.6,Veg,,Veg_Snack,Weight Loss
Paneer curry,Lunch,441,19.5,21.0,31.0,Veg,Dairy,Veg_Lunch,Maintain
Paneer curry,Dinner,441,19.5,21.0,31.0,Veg,Dairy,Veg_Dinner,Maintain
Lotus stem curry (Kamal kakdi curry),Breakfast,165,2.3,13.9,10.9,Veg,,Veg_Breakfast,Maintain
Lotus stem curry (Kamal kakdi curry),Snack,165,2.3,13.9,10.9,Veg,,Veg_Snack,Maintain
Gravy for kofta,Breakfast,188,2.6,9.5,15.5,Veg,,Veg_Breakfast,Maintain
Gravy for kofta,Snack,188,2.6,9.5,15.5,Veg,,Veg_Snack,Maintain
Pea kofta curry (Matar kofta curry),Lunch,1489,5.0,10.4,158.5,Veg,,Veg_Lunch,Maintain
Pea kofta curry (Matar kofta curry),Dinner,1489,5.0,10.4,158.5,Veg,,Veg_Dinner,Maintain
Spinach kofta curry (Palak kofta curry),Lunch,1429,2.7,8.9,153.7,Veg,,Veg_Lunch,Maintain
Spinach kofta curry (Palak kofta curry),Dinner,1429,2.7,8.9,153.7,Veg,,Veg_Dinner,Maintain
Paneer kofta curry,Lunch,1677,6.0,8.2,180.2,Veg,Dairy,Veg_Lunch,Maintain
Paneer kofta curry,Dinner,1677,6.0,8.2,180.2,Veg,Dairy,Veg_Dinner,Maintain
Lotus stem kofta curry (Kamal kakdi kofta curry),Lunch,1583,2.4,12.5,169.4,Veg,,Veg_Lunch,Maintain
Lotus stem kofta curry (Kamal kakdi kofta curry),Dinner,1583,2.4,12.5,169.4,Veg,,Veg_Dinner,Maintain
Raw banana kofta curry (Kela kofta curry),Lunch,1568,1.6,8.5,170.0,Veg,,Veg_Lunch,Maintain
Raw banana kofta curry (Kela kofta curry),Dinner,1568,1.6,8.5,170.0,Veg,,Veg_Dinner,Maintain
Cauliflower kofta curry (Phoolgobhi kofta curry),Lunch,1602,2.6,6.6,174.0,Veg,,Veg_Lunch,Maintain
Cauliflower kofta curry (Phoolgobhi kofta curry),Dinner,1602,2.6,6.6,174.0,Veg,,Veg_Dinner,Maintain
Cabbage kofta curry (Pattagobhi kofta curry),Lunch,1599,2.4,7.2,173.5,Veg,,Veg_Lunch,Maintain
Cabbage kofta curry (Pattagobhi kofta curry),Dinner,1599,2.4,7.2,173.5,Veg,,Veg_Dinner,Maintain
Ghiya/Lauki Kofta Curry,Lunch,1596,2.2,6.8,173.5,Veg,,Veg_Lunch,Maintain
Ghiya/Lauki Kofta Curry,Dinner,1596,2.2,6.8,173.5,Veg,,Veg_Dinner,Maintain
Spinach paneer kofta curry (Palak paneer kofta curry),Lunch,1515,3.6,7.4,163.5,Veg,Dairy,Veg_Lunch,Maintain
Spinach paneer kofta curry (Palak paneer kofta curry),Dinner,1515,3.6,7.4,163.5,Veg,Dairy,Veg_Dinner,Maintain
Vegetarian egg kofta curry,Breakfast,1568,3.3,10.6,168.1,Non-Veg,Eggs,Non-Veg_Breakfast,Maintain
Baked vegetables,Breakfast,133,5.5,12.7,6.7,Veg,,Veg_Breakfast,Weight Loss
Baked vegetables,Snack,133,5.5,12.7,6.7,Veg,,Veg_Snack,Weight Loss
Cauliflower musallam (Phoolgobhi musallam),Breakfast,88,2.8,6.7,5.3,Veg,,Veg_Breakfast,Weight Loss
Cauliflower musallam (Phoolgobhi musallam),Snack,88,2.8,6.7,5.3,Veg,,Veg_Snack,Weight Loss
Baked vegetables with spinach ,Breakfast,116,4.8,10.4,6.0,Veg,,Veg_Breakfast,Weight Loss
Baked vegetables with spinach ,Snack,116,4.8,10.4,6.0,Veg,,Veg_Snack,Weight Loss
Baked potato with skin ,Breakfast,203,5.1,16.7,12.8,Veg,,Veg_Breakfast,Maintain
Baked potato with skin ,Snack,203,5.1,16.7,12.8,Veg,,Veg_Snack,Maintain
Shepherd's pie (vegetarian),Breakfast,203,7.6,18.0,11.0,Veg,,Veg_Breakfast,Maintain
Shepherd's pie (vegetarian),Snack,203,7.6,18.0,11.0,Veg,,Veg_Snack,Maintain
Baked brinjal in tomato sauce,Breakfast,115,4.7,12.4,4.9,Veg,,Veg_Breakfast,Weight Loss
Baked brinjal in tomato sauce,Snack,115,4.7,12.4,4.9,Veg,,Veg_Snack,Weight Loss
Dum aloo,Lunch,1705,1.8,8.3,185.0,Veg,,Veg_Lunch,Maintain
Dum aloo,Dinner,1705,1.8,8.3,185.0,Veg,,Veg_Dinner,Maintain
Spinach paneer (Palak paneer),Breakfast,116,6.0,6.6,7.1,Veg,Dairy,Veg_Breakfast,Weight Loss
Spinach paneer (Palak paneer),Snack,116,6.0,6.6,7.1,Veg,Dairy,Veg_Snack,Weight Loss
Methi chaman,Lunch,1189,3.8,7.0,127.3,Veg,,Veg_Lunch,Maintain
Methi chaman,Dinner,1189,3.8,7.0,127.3,Veg,,Veg_Dinner,Maintain
Sarson ka saag,Breakfast,131,4.5,8.0,8.8,Veg,,Veg_Breakfast,Weight Loss
Sarson ka saag,Snack,131,4.5,8.0,8.8,Veg,,Veg_Snack,Weight Loss
Jackfruit sabzi (Kathal ki sabzi),Lunch,1563,1.7,8.5,169.0,Veg,,Veg_Lunch,Maintain
Jackfruit sabzi (Kathal ki sabzi),Dinner,1563,1.7,8.5,169.0,Veg,,Veg_Dinner,Maintain
Avial,Breakfast,186,3.7,12.7,13.4,Veg,,Veg_Breakfast,Maintain
Avial,Snack,186,3.7,12.7,13.4,Veg,,Veg_Snack,Maintain
Al yakhani,Breakfast,221,4.3,7.0,19.7,Veg,,Veg_Breakfast,Maintain
Al yakhani,Snack,221,4.3,7.0,19.7,Veg,,Veg_Snack,Maintain
Shahi paneer,Lunch,391,12.6,16.6,30.8,Veg,Dairy,Veg_Lunch,Maintain
Shahi paneer,Dinner,391,12.6,16.6,30.8,Veg,Dairy,Veg_Dinner,Maintain
Paneer in butter sauce,Breakfast,218,10.5,14.6,13.2,Veg,Dairy,Veg_Breakfast,Maintain
Paneer in butter sauce,Snack,218,10.5,14.6,13.2,Veg,Dairy,Veg_Snack,Maintain
Methi malai paneer,Lunch,487,18.4,20.4,36.9,Veg,Dairy,Veg_Lunch,Maintain
Methi malai paneer,Dinner,487,18.4,20.4,36.9,Veg,Dairy,Veg_Dinner,Maintain
Chilli paneer,Lunch,1943,5.2,8.3,210.0,Veg,Dairy,Veg_Lunch,Maintain
Chilli paneer,Dinner,1943,5.2,8.3,210.0,Veg,Dairy,Veg_Dinner,Maintain
Paneer makhana korma,Lunch,1939,8.1,11.6,206.9,Veg,Dairy,Veg_Lunch,Maintain
Paneer makhana korma,Dinner,1939,8.1,11.6,206.9,Veg,Dairy,Veg_Dinner,Maintain
Kadhai Paneer,Breakfast,161,6.5,11.0,10.2,Veg,Dairy,Veg_Breakfast,Maintain
Kadhai Paneer,Snack,161,6.5,11.0,10.2,Veg,Dairy,Veg_Snack,Maintain
Roghan josh,Breakfast,209,14.3,7.4,13.5,Veg,,Veg_Breakfast,Maintain
Roghan josh,Snack,209,14.3,7.4,13.5,Veg,,Veg_Snack,Maintain
Spinach mutton (Palak mutton),Breakfast,120,8.6,5.2,7.1,Non-Veg,,Non-Veg_Breakfast,Weight Loss
Spinach mutton (Palak mutton),Snack,120,8.6,5.2,7.1,Non-Veg,,Non-Veg_Snack,Weight Loss
Pea keema curry (Matar keema ki sabzi),Breakfast,199,12.6,9.4,12.2,Veg,,Veg_Breakfast,Maintain
Pea keema curry (Matar keema ki sabzi),Snack,199,12.6,9.4,12.2,Veg,,Veg_Snack,Maintain
Keema kofta curry,Lunch,386,24.4,14.1,26.0,Veg,,Veg_Lunch,Muscle Gain
Keema kofta curry,Dinner,386,24.4,14.1,26.0,Veg,,Veg_Dinner,Muscle Gain
Kashmiri mutton koftas (Gushtaba),Breakfast,146,9.5,4.6,10.2,Non-Veg,,Non-Veg_Breakfast,Maintain
Kashmiri mutton koftas (Gushtaba),Snack,146,9.5,4.6,10.2,Non-Veg,,Non-Veg_Snack,Maintain
Mutton yakhni,Breakfast,156,12.4,1.3,11.6,Non-Veg,,Non-Veg_Breakfast,Maintain
Mutton yakhni,Snack,156,12.4,1.3,11.6,Non-Veg,,Non-Veg_Snack,Maintain
Chicken yakhni,Breakfast,148,16.0,1.2,9.1,Non-Veg,,Non-Veg_Breakfast,Weight Loss
Chicken yakhni,Snack,148,16.0,1.2,9.1,Non-Veg,,Non-Veg_Snack,Weight Loss
Mutton do piaza,Lunch,458,23.5,10.4,36.0,Non-Veg,,Non-Veg_Lunch,Muscle Gain
Mutton do piaza,Dinner,458,23.5,10.4,36.0,Non-Veg,,Non-Veg_Dinner,Muscle Gain
Mutton chops,Lunch,1659,10.1,3.7,178.3,Non-Veg,,Non-Veg_Lunch,Maintain
Mutton chops,Dinner,1659,10.1,3.7,178.3,Non-Veg,,Non-Veg_Dinner,Maintain
Shammi kebab,Lunch,1714,11.3,8.8,181.5,Veg,,Veg_Lunch,Maintain
Shammi kebab,Dinner,1714,11.3,8.8,181.5,Veg,,Veg_Dinner,Maintain
Scotch egg,Breakfast,1692,10.1,4.8,181.6,Non-Veg,Eggs,Non-Veg_Breakfast,Maintain
Shepherd's pie (with minced meat),Breakfast,214,11.2,12.1,13.3,Non-Veg,,Non-Veg_Breakfast,Maintain
Shepherd's pie (with minced meat),Snack,214,11.2,12.1,13.3,Non-Veg,,Non-Veg_Snack,Maintain
Chicken curry,Breakfast,193,17.7,5.1,11.4,Non-Veg,,Non-Veg_Breakfast,Maintain
Chicken curry,Snack,193,17.7,5.1,11.4,Non-Veg,,Non-Veg_Snack,Maintain
Tandoori chicken,Breakfast,217,24.4,3.5,11.9,Non-Veg,,Non-Veg_Breakfast,Muscle Gain
Tandoori chicken,Snack,217,24.4,3.5,11.9,Non-Veg,,Non-Veg_Snack,Muscle Gain
Butter chicken,Breakfast,205,16.4,5.6,13.0,Non-Veg,,Non-Veg_Breakfast,Maintain
Butter chicken,Snack,205,16.4,5.6,13.0,Non-Veg,,Non-Veg_Snack,Maintain
Chicken kebab,Lunch,1823,9.3,2.8,197.2,Non-Veg,,Non-Veg_Lunch,Maintain
Chicken kebab,Dinner,1823,9.3,2.8,197.2,Non-Veg,,Non-Veg_Dinner,Maintain
Chilli chicken,Lunch,497,23.9,7.2,41.4,Non-Veg,,Non-Veg_Lunch,Muscle Gain
Chilli chicken,Dinner,497,23.9,7.2,41.4,Non-Veg,,Non-Veg_Dinner,Muscle Gain
Fried chicken with tomato sauce (Fried chicken tamatar ki chutney kay saath),Breakfast,187,17.2,3.8,11.4,Non-Veg,,Non-Veg_Breakfast,Maintain
Fried chicken with tomato sauce (Fried chicken tamatar ki chutney kay saath),Snack,187,17.2,3.8,11.4,Non-Veg,,Non-Veg_Snack,Maintain
Fish curry (Machli curry),Breakfast,166,13.1,5.7,10.0,Non-Veg,Fish,Non-Veg_Breakfast,Maintain
Fish curry (Machli curry),Snack,166,13.1,5.7,10.0,Non-Veg,Fish,Non-Veg_Snack,Maintain
Fried fish (Indian style) (Tali hui machli),Lunch,1646,10.9,13.5,172.2,Non-Veg,Fish,Non-Veg_Lunch,Maintain
Fried fish (Indian style) (Tali hui machli),Dinner,1646,10.9,13.5,172.2,Non-Veg,Fish,Non-Veg_Dinner,Maintain
Fried fish and Chips (English Style) (Tali hui machli aur chips),Lunch,1629,8.4,6.9,174.2,Non-Veg,Fish,Non-Veg_Lunch,Maintain
Fried fish and Chips (English Style) (Tali hui machli aur chips),Dinner,1629,8.4,6.9,174.2,Non-Veg,Fish,Non-Veg_Dinner,Maintain
Tomato fish,Lunch,1224,6.0,8.0,129.8,Non-Veg,Fish,Non-Veg_Lunch,Maintain
Tomato fish,Dinner,1224,6.0,8.0,129.8,Non-Veg,Fish,Non-Veg_Dinner,Maintain
Baked fish with cheese sauce,Breakfast,170,13.0,6.1,10.5,Non-Veg,Fish,Non-Veg_Breakfast,Maintain
Baked fish with cheese sauce,Snack,170,13.0,6.1,10.5,Non-Veg,Fish,Non-Veg_Snack,Maintain
Fish tikka,Breakfast,175,24.0,5.9,6.2,Non-Veg,Fish,Non-Veg_Breakfast,Muscle Gain
Fish tikka,Snack,175,24.0,5.9,6.2,Non-Veg,Fish,Non-Veg_Snack,Muscle Gain
Tandoori fish,Breakfast,143,16.8,3.6,7.0,Non-Veg,Fish,Non-Veg_Breakfast,Weight Loss
Tandoori fish,Snack,143,16.8,3.6,7.0,Non-Veg,Fish,Non-Veg_Snack,Weight Loss
"Paneer, apple and pineapple salad",Breakfast,142,5.8,12.5,7.6,Veg,Dairy,Veg_Breakfast,Weight Loss
"Paneer, apple and pineapple salad",Snack,142,5.8,12.5,7.6,Veg,Dairy,Veg_Snack,Weight Loss
Russian salad,Breakfast,172,6.4,9.8,11.8,Veg,,Veg_Breakfast,Maintain
Russian salad,Snack,172,6.4,9.8,11.8,Veg,,Veg_Snack,Maintain
Pasta salad,Lunch,475,10.4,31.8,34.8,Veg,,Veg_Lunch,Maintain
Pasta salad,Dinner,475,10.4,31.8,34.8,Veg,,Veg_Dinner,Maintain
Deviled egg,Breakfast,147,7.5,3.3,11.6,Non-Veg,Eggs,Non-Veg_Breakfast,Maintain
Hawain salad,Lunch,438,10.7,35.9,28.4,Veg,,Veg_Lunch,Maintain
Hawain salad,Dinner,438,10.7,35.9,28.4,Veg,,Veg_Dinner,Maintain
Mixed pulse and vegetable salad,Breakfast,124,7.1,20.9,1.3,Veg,,Veg_Breakfast,Weight Loss
Mixed pulse and vegetable salad,Snack,124,7.1,20.9,1.3,Veg,,Veg_Snack,Weight Loss
Sprouted moong salad ,Breakfast,113,6.9,16.4,2.2,Veg,,Veg_Breakfast,Weight Loss
Sprouted moong salad ,Snack,113,6.9,16.4,2.2,Veg,,Veg_Snack,Weight Loss
Tossed salad,Breakfast,94,1.5,7.4,6.3,Veg,,Veg_Breakfast,Weight Loss
Tossed salad,Snack,94,1.5,7.4,6.3,Veg,,Veg_Snack,Weight Loss
Mixed vegetable salad with curd sauce,Breakfast,90,6.3,10.5,2.2,Veg,Dairy,Veg_Breakfast,Weight Loss
Mixed vegetable salad with curd sauce,Snack,90,6.3,10.5,2.2,Veg,Dairy,Veg_Snack,Weight Loss
Potato salad (Aloo ka salaad),Breakfast,134,2.1,16.8,6.6,Veg,,Veg_Breakfast,Weight Loss
Potato salad (Aloo ka salaad),Snack,134,2.1,16.8,6.6,Veg,,Veg_Snack,Weight Loss
Waldroff salad,Breakfast,212,2.2,16.5,15.1,Veg,,Veg_Breakfast,Maintain
Waldroff salad,Snack,212,2.2,16.5,15.1,Veg,,Veg_Snack,Maintain
Coleslaw,Breakfast,115,1.9,8.4,8.0,Veg,,Veg_Breakfast,Weight Loss
Coleslaw,Snack,115,1.9,8.4,8.0,Veg,,Veg_Snack,Weight Loss
Fruit salad (Phalon ka salaad),Breakfast,117,1.4,23.9,1.8,Veg,,Veg_Breakfast,Weight Loss
Fruit salad (Phalon ka salaad),Snack,117,1.4,23.9,1.8,Veg,,Veg_Snack,Weight Loss
Tomato onion raita (Tamatar aur pyaaz ka raita),Breakfast,88,5.6,10.6,2.8,Veg,,Veg_Breakfast,Weight Loss
Tomato onion raita (Tamatar aur pyaaz ka raita),Snack,88,5.6,10.6,2.8,Veg,,Veg_Snack,Weight Loss
Peanut raita (Mungfali ka raita),Lunch,375,21.5,23.2,22.5,Veg,Nuts,Veg_Lunch,Muscle Gain
Peanut raita (Mungfali ka raita),Dinner,375,21.5,23.2,22.5,Veg,Nuts,Veg_Dinner,Muscle Gain
Sprouted moong raita ,Breakfast,91,6.9,9.2,3.3,Veg,,Veg_Breakfast,Weight Loss
Sprouted moong raita ,Snack,91,6.9,9.2,3.3,Veg,,Veg_Snack,Weight Loss
Bottle gourd raita (Ghiya/Lauki ka raita),Breakfast,84,6.0,8.6,3.1,Veg,,Veg_Breakfast,Weight Loss
Bottle gourd raita (Ghiya/Lauki ka raita),Snack,84,6.0,8.6,3.1,Veg,,Veg_Snack,Weight Loss
Cucumber raita (Kheere ka raita),Breakfast,88,6.1,9.5,3.1,Veg,,Veg_Breakfast,Weight Loss
Cucumber raita (Kheere ka raita),Snack,88,6.1,9.5,3.1,Veg,,Veg_Snack,Weight Loss
Carrot and spinach raita (Gajar aur palak ka raita),Breakfast,85,6.0,8.7,3.0,Veg,,Veg_Breakfast,Weight Loss
Carrot and spinach raita (Gajar aur palak ka raita),Snack,85,6.0,8.7,3.0,Veg,,Veg_Snack,Weight Loss
Mint raita (Pudinay ka raita),Breakfast,116,8.5,11.5,4.4,Veg,,Veg_Breakfast,Weight Loss
Mint raita (Pudinay ka raita),Snack,116,8.5,11.5,4.4,Veg,,Veg_Snack,Weight Loss
Potato raita (Aloo ka raita),Breakfast,113,6.3,15.4,3.1,Veg,,Veg_Breakfast,Weight Loss
Potato raita (Aloo ka raita),Snack,113,6.3,15.4,3.1,Veg,,Veg_Snack,Weight Loss
Boondi raita,Lunch,1719,5.5,9.9,184.6,Veg,,Veg_Lunch,Maintain
Boondi raita,Dinner,1719,5.5,9.9,184.6,Veg,,Veg_Dinner,Maintain
Sweet raita (Meetha raita),Breakfast,148,4.9,26.9,2.7,Veg,,Veg_Breakfast,Weight Loss
Sweet raita (Meetha raita),Snack,148,4.9,26.9,2.7,Veg,,Veg_Snack,Weight Loss
Dahi vadas/Dahi bhalla,Lunch,1669,7.4,13.7,176.0,Veg,,Veg_Lunch,Maintain
Dahi vadas/Dahi bhalla,Dinner,1669,7.4,13.7,176.0,Veg,,Veg_Dinner,Maintain
Gunjia,Lunch,1668,7.4,14.2,175.7,Veg,,Veg_Lunch,Maintain
Gunjia,Dinner,1668,7.4,14.2,175.7,Veg,,Veg_Dinner,Maintain
Saunth/Sonth chutney with tamarind/imli,Breakfast,212,1.5,50.3,0.2,Veg,,Veg_Breakfast,Weight Loss
Saunth/Sonth chutney with tamarind/imli,Snack,212,1.5,50.3,0.2,Veg,,Veg_Snack,Weight Loss
Rice kheer (Chawal ki kheer),Breakfast,112,3.4,15.1,4.5,Veg,,Veg_Breakfast,Weight Loss
Rice kheer (Chawal ki kheer),Snack,112,3.4,15.1,4.5,Veg,,Veg_Snack,Weight Loss
Makhana kheer,Breakfast,161,5.0,19.3,7.5,Veg,,Veg_Breakfast,Weight Loss
Makhana kheer,Snack,161,5.0,19.3,7.5,Veg,,Veg_Snack,Weight Loss
Vermicelli kheer (Semiya/Seviyan ki kheer),Breakfast,180,5.0,23.8,7.5,Veg,,Veg_Breakfast,Weight Loss
Vermicelli kheer (Semiya/Seviyan ki kheer),Snack,180,5.0,23.8,7.5,Veg,,Veg_Snack,Weight Loss
Semolina kheer (Suji/Rava kheer),Breakfast,169,5.1,23.8,6.3,Veg,,Veg_Breakfast,Weight Loss
Semolina kheer (Suji/Rava kheer),Snack,169,5.1,23.8,6.3,Veg,,Veg_Snack,Weight Loss
Paneer kheer,Breakfast,157,6.8,15.0,8.1,Veg,Dairy,Veg_Breakfast,Weight Loss
Paneer kheer,Snack,157,6.8,15.0,8.1,Veg,Dairy,Veg_Snack,Weight Loss
Cabbage kheer (Pattagobhi ki kheer),Breakfast,125,4.3,14.6,5.7,Veg,,Veg_Breakfast,Weight Loss
Cabbage kheer (Pattagobhi ki kheer),Snack,125,4.3,14.6,5.7,Veg,,Veg_Snack,Weight Loss
Carrot kheer (Gajar ki kheer),Breakfast,128,4.2,15.1,5.8,Veg,,Veg_Breakfast,Weight Loss
Carrot kheer (Gajar ki kheer),Snack,128,4.2,15.1,5.8,Veg,,Veg_Snack,Weight Loss
Cauliflower kheer (Phoolgobhi ki kheer),Breakfast,122,4.6,13.2,5.9,Veg,,Veg_Breakfast,Weight Loss
Cauliflower kheer (Phoolgobhi ki kheer),Snack,122,4.6,13.2,5.9,Veg,,Veg_Snack,Weight Loss
Moong dal kheer,Breakfast,115,4.4,14.8,4.5,Veg,,Veg_Breakfast,Weight Loss
Moong dal kheer,Snack,115,4.4,14.8,4.5,Veg,,Veg_Snack,Weight Loss
Phirni,Breakfast,174,5.2,24.2,6.5,Veg,,Veg_Breakfast,Weight Loss
Phirni,Snack,174,5.2,24.2,6.5,Veg,,Veg_Snack,Weight Loss
Semolina halwa (Suji ka halwa),Lunch,564,5.4,61.7,33.4,Veg,,Veg_Lunch,Maintain
Semolina halwa (Suji ka halwa),Dinner,564,5.4,61.7,33.4,Veg,,Veg_Dinner,Maintain
Shahi suji halwa,Lunch,955,8.7,111.1,54.3,Veg,,Veg_Lunch,Maintain
Shahi suji halwa,Dinner,955,8.7,111.1,54.3,Veg,,Veg_Dinner,Maintain
Carrot halwa (Gajar ka halwa),Lunch,431,7.8,46.3,24.3,Veg,,Veg_Lunch,Maintain
Carrot halwa (Gajar ka halwa),Dinner,431,7.8,46.3,24.3,Veg,,Veg_Dinner,Maintain
Egg halwa (Ande ka halwa),Breakfast,749,19.6,99.0,33.5,Non-Veg,Eggs,Non-Veg_Breakfast,Maintain
